"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3282839690","146771","5401","30 Jun 2017 09:36","33:02","1982","27-16","27,16","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","KEEN GAMING","天命, Rong, 影, 荧, dark"
"3282763119","146771","5401","30 Jun 2017 08:46","27:20","1640","6-26","6,26","Dire","KEEN GAMING","天命, Rong, 影, 荧, dark","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3282621169","146757","5401","30 Jun 2017 06:59","1:06:10","3970","43-48","43,48","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3282553363","146735","5401","30 Jun 2017 06:00","32:40","1960","10-27","10,27","Dire","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3282551966","146757","5401","30 Jun 2017 05:59","36:40","2200","20-30","20,30","Dire","Vici Gaming","Hao, ChuaN, Ori, hym, Yang","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3282475291","146735","5401","30 Jun 2017 04:48","43:01","2581","15-32","15,32","Dire","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3282412777","146735","5401","30 Jun 2017 03:46","34:21","2061","23-18","23,18","Dire","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3282333669","146719","5401","30 Jun 2017 02:13","34:49","2089","9-33","9,33","Dire","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3282300073","146717","5401","30 Jun 2017 01:27","48:27","2907","30-37","30,37","Dire","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3282263076","146719","5401","30 Jun 2017 12:51","57:22","3442","37-27","37,27","Radiant","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3282243909","146717","5401","30 Jun 2017 12:28","31:47","1907","31-17","31,17","Radiant","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo"
"3282203829","146719","5401","29 Jun 2017 11:45","41:17","2477","23-12","23,12","Radiant","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3282193242","146717","5401","29 Jun 2017 11:34","30:30","1830","8-24","8,24","Dire","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3282102427","146689","5401","29 Jun 2017 10:14","39:39","2379","30-17","30,17","Radiant","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero","w33ha earthspirit","MoonMeander, w33, Resolut1on, MiSeRy, Saksa"
"3282062366","146682","5401","29 Jun 2017 09:42","46:18","2778","30-23","30,23","Radiant","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo","Midas Club","Bardo, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3282010340","146689","5401","29 Jun 2017 09:02","47:29","2849","26-17","26,17","Radiant","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero","w33ha earthspirit","MoonMeander, w33, Resolut1on, MiSeRy, Saksa"
"3281992071","146651","5401","29 Jun 2017 08:48","47:26","2846","10-36","10,36","Dire","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3281979282","146682","5401","29 Jun 2017 08:38","36:24","2184","14-28","14,28","Dire","Midas Club","Bardo, FuckinEh, LESLÃO, Thiolicor, M-GOD","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo"
"3281917774","146651","5401","29 Jun 2017 07:50","33:23","2003","16-32","16,32","Dire","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3281853891","146652","5401","29 Jun 2017 07:10","32:25","1945","14-35","14,35","Dire","MAD KINGS-","MyStory, Akashi-Seijuro , Atun, sl4d1n-, Unknown","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo"
"3281806883","146651","5401","29 Jun 2017 06:42","37:03","2223","36-15","36,15","Radiant","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3281780707","146640","5401","29 Jun 2017 06:27","42:21","2541","26-20","26,20","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3281724378","146652","5401","29 Jun 2017 05:56","46:28","2788","16-28","16,28","Dire","MAD KINGS-","MyStory, Akashi-Seijuro , Atun, sl4d1n-, Unknown","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo"
"3281703281","146651","5401","29 Jun 2017 05:45","35:23","2123","34-13","34,13","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3281628099","146640","5401","29 Jun 2017 05:07","56:57","3417","23-12","23,12","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3281467339","146640","5401","29 Jun 2017 03:52","48:53","2933","27-20","27,20","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3281439600","146631","5401","29 Jun 2017 03:39","51:41","3101","38-30","38,30","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya"
"3281304392","146622","5401","29 Jun 2017 02:36","20:00","1200","19-3","19,3","Radiant","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3281300755","146631","5401","29 Jun 2017 02:34","37:32","2252","23-20","23,20","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya"
"3281159627","146622","5401","29 Jun 2017 01:23","41:20","2480","15-40","15,40","Dire","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3281132641","146612","5401","29 Jun 2017 01:08","44:39","2679","33-21","33,21","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3281076896","146615","5401","29 Jun 2017 12:36","31:27","1887","6-23","6,23","Dire","KEEN GAMING","天命, Rong, 影, 荧, dark","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3281036396","146613","5401","29 Jun 2017 12:12","27:35","1655","30-14","30,14","Radiant","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg","M19","Nίx, Funn1k, Misha, iLTW,"
"3281023107","146612","5401","29 Jun 2017 12:04","38:10","2290","34-17","34,17","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3280962519","146615","5401","29 Jun 2017 11:28","42:18","2538","35-13","35,13","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","KEEN GAMING","天命, Rong, 影, 荧, dark"
"3280960198","146609","5401","29 Jun 2017 11:26","1:11:47","4307","33-32","33,32","Radiant","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO"
"3280917061","146613","5401","29 Jun 2017 11:00","48:52","2932","23-35","23,35","Dire","M19","Nίx, Funn1k, Misha, iLTW,","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3280916901","146612","5401","29 Jun 2017 11:00","41:08","2468","33-33","33,33","Dire","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3280868403","146609","5401","29 Jun 2017 10:31","36:00","2160","19-32","19,32","Dire","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3280816387","146604","5401","29 Jun 2017 09:58","40:31","2431","26-10","26,10","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3280779062","146609","5401","29 Jun 2017 09:33","36:47","2207","13-25","13,25","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO"
"3280710379","146604","5401","29 Jun 2017 08:45","46:48","2808","31-17","31,17","Radiant","Vici Gaming","Hao, ChuaN, Ori, hym, Yang","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3280678605","146601","5401","29 Jun 2017 08:22","27:53","1673","24-10","24,10","Radiant","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Mineski.亿鼎博","Mag, MuShi, ninjaboogie, .Ark, ryOyr"
"3280624478","146604","5401","29 Jun 2017 07:41","37:12","2232","28-14","28,14","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3280581397","146601","5401","29 Jun 2017 07:06","45:04","2704","31-23","31,23","Radiant","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Mineski.亿鼎博","Mag, MuShi, ninjaboogie, .Ark, ryOyr"
"3280569987","146596","5401","29 Jun 2017 06:57","37:59","2279","32-14","32,14","Radiant","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3280520447","146597","5401","29 Jun 2017 06:14","56:20","3380","49-36","49,36","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3280507299","146601","5401","29 Jun 2017 06:03","36:13","2173","23-8","23,8","Radiant","Mineski.亿鼎博","Mag, MuShi, ninjaboogie, .Ark, ryOyr","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3280495952","146596","5401","29 Jun 2017 05:52","35:49","2149","27-10","27,10","Radiant","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3280440654","146597","5401","29 Jun 2017 05:00","47:57","2877","30-30","30,30","Dire","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","KEEN GAMING","天命, Rong, 影, 荧, dark"
"3280437500","146596","5401","29 Jun 2017 04:57","28:01","1681","9-25","9,25","Dire","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3280349437","146568","5401","29 Jun 2017 03:28","37:33","2253","11-23","11,23","Dire","w33ha earthspirit","MoonMeander, w33, Resolut1on, MiSeRy, Saksa","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3280290578","146568","5401","29 Jun 2017 02:15","44:53","2693","28-13","28,13","Radiant","w33ha earthspirit","MoonMeander, w33, Resolut1on, MiSeRy, Saksa","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3280219317","146568","5401","29 Jun 2017 12:41","1:07:49","4069","24-35","24,35","Dire","w33ha earthspirit","MoonMeander, w33, Resolut1on, MiSeRy, Saksa","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3280170927","146557","5401","28 Jun 2017 11:45","59:54","3594","20-21","20,21","Dire","Midas Club","Bardo, FuckinEh, LESLÃO, Thiolicor, M-GOD","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3280169747","146554","5401","28 Jun 2017 11:44","30:21","1821","29-12","29,12","Radiant","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3280117786","146557","5401","28 Jun 2017 10:53","28:21","1701","20-10","20,10","Radiant","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","Midas Club","Bardo, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3280092629","146554","5401","28 Jun 2017 10:31","42:36","2556","37-19","37,19","Radiant","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3280002255","146535","5401","28 Jun 2017 09:15","52:02","3122","21-34","21,34","Dire","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3279990287","","5401","28 Jun 2017 09:06","58:18","3498","24-31","24,31","Dire","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3279952775","146517","5401","28 Jun 2017 08:37","42:59","2579","11-30","11,30","Dire","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3279907240","146535","5401","28 Jun 2017 08:04","42:03","2523","22-11","22,11","Radiant","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","SG e-sports team","c4t, KINGRD, 4dr, hFn, tavo"
"3279901754","","5401","28 Jun 2017 08:00","39:55","2395","14-32","14,32","Dire","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3279862926","146517","5401","28 Jun 2017 07:33","35:48","2148","29-13","29,13","Radiant","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3279814904","146516","5401","28 Jun 2017 07:02","30:40","1840","7-14","7,14","Dire","MAD KINGS-","MyStory, Akashi-Seijuro , Atun, sl4d1n-, Unknown","Midas Club","Bardo, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3279800052","146511","5401","28 Jun 2017 06:53","2:20:30","8430","43-51","43,51","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3279723634","146517","5401","28 Jun 2017 06:07","56:30","3390","45-28","45,28","Radiant","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya"
"3279718819","146516","5401","28 Jun 2017 06:05","35:15","2115","12-17","12,17","Dire","MAD KINGS-","MyStory, Akashi-Seijuro , Atun, sl4d1n-, Unknown","Midas Club","Bardo, FuckinEh, LESLÃO, Thiolicor, M-GOD"
"3279683317","146511","5401","28 Jun 2017 05:45","49:32","2972","35-29","35,29","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3279586792","","5401","28 Jun 2017 04:56","33:06","1986","10-27","10,27","Dire","CDEC","June, demons, June, Feb, Flyby","Team Max","Chalice, XXSJ, Fonte, yChen-, Hy"
"3279564078","146491","5401","28 Jun 2017 04:44","37:41","2261","34-21","34,21","Radiant","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3279449712","","5401","28 Jun 2017 03:51","43:30","2610","11-27","11,27","Dire","KEEN GAMING","天命, Rong, 影, 荧, dark","CDEC","June, demons, June, Feb, Flyby"
"3279441980","146493","5401","28 Jun 2017 03:47","52:27","3147","31-27","31,27","Dire","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER"
"3279392401","","5401","28 Jun 2017 03:24","22:14","1334","18-4","18,4","Radiant","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Team VGJ","rOtk, fy, Fenrir, Agressif, Freeze"
"3279352903","146491","5401","28 Jun 2017 03:05","1:05:06","3906","44-36","44,36","Radiant","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG"
"3279344693","","5401","28 Jun 2017 03:02","30:17","1817","33-8","33,8","Radiant","EHOME","CTY, y`Maxine, Faith_bian, old chicken, Guardian","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3279296457","","5401","28 Jun 2017 02:38","25:21","1521","34-14","34,14","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","FTD.a","prettyhaw, Puer tea, 897, XinQ, huuhk"
"3279270347","146493","5401","28 Jun 2017 02:25","56:17","3377","33-23","33,23","Radiant","Team Empire","fn, Ghostik, Miposhka, Chappie, RodjER","Team. Spirit","VANSKOR, Fng, DkPhobos, 633, Iceberg"
"3279245214","146491","5401","28 Jun 2017 02:13","27:37","1657","35-14","35,14","Radiant","mousesports","Skylark, Maybe Next Time, SsaSpartan, Madara, ThuG","Planet Dog","j4, 33, Swiftending, KaiSeR, MiLAN"
"3279200648","","5401","28 Jun 2017 01:50","49:49","2989","38-35","38,35","Dire","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3279170185","146472","5401","28 Jun 2017 01:34","21:58","1318","7-24","7,24","Dire","M19","Nίx, Funn1k, Misha, iLTW,","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3279158362","","5401","28 Jun 2017 01:27","47:09","2829","22-40","22,40","Dire","Team Max","Chalice, XXSJ, Fonte, yChen-, Hy","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3279141603","146471","5401","28 Jun 2017 01:18","26:35","1595","9-28","9,28","Dire","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya"
"3279048358","","5401","28 Jun 2017 12:23","1:00:56","3656","25-46","25,46","Dire","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3279029922","146471","5401","28 Jun 2017 12:12","42:10","2530","18-38","18,38","Dire","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya"
"3279027482","146472","5401","28 Jun 2017 12:11","53:46","3226","34-31","34,31","Radiant","M19","Nίx, Funn1k, Misha, iLTW,","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE"
"3279022993","","5401","28 Jun 2017 12:08","51:26","3086","46-61","46,61","Dire","FTD.a","大咕噜。, Puer tea, 零, 牛欢喜, 失落叶","Team VGJ","rOtk, fy, Fenrir, Agressif, Freeze"
"3278950978","146467","5401","28 Jun 2017 11:24","29:18","1758","30-19","30,19","Radiant","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO"
"3278913764","146472","5401","28 Jun 2017 11:01","43:41","2621","29-24","29,24","Radiant","Vega Squadron","AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE","M19","Nίx, Funn1k, Misha, iLTW,"
"3278913507","146471","5401","28 Jun 2017 11:01","41:23","2483","12-41","12,41","Dire","Danish Bears","NoiA, Ryze, HeStEJoE-RoTTeN, Ace, Ryoya","Team Singularity","Kacor, lisek, Exotic_Deer, Patos, Nisha"
"3278898021","","5401","28 Jun 2017 10:51","52:51","3171","28-11","28,11","Radiant","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3278894409","","5401","28 Jun 2017 10:49","1:10:50","4250","31-59","31,59","Dire","EHOME","CTY, y`Maxine, Faith_bian, old chicken, Guardian","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3278885465","","5401","28 Jun 2017 10:43","52:48","3168","31-15","31,15","Radiant","KEEN GAMING","天命, Rong, 影, 荧, dark","Team VGJ","rOtk, fy, Fenrir, Agressif, Freeze"
"3278815320","146467","5401","28 Jun 2017 09:58","42:23","2543","17-41","17,41","Dire","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3278794972","","5401","28 Jun 2017 09:45","44:03","2643","18-32","18,32","Dire","Wheel Whreck While Whistling","Peanut Bruddah, @KvHDotA, 726, iAnnihilate, Mad","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3278779071","","5401","28 Jun 2017 09:34","45:27","2727","48-19","48,19","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Team Max","Chalice, XXSJ, Fonte, yChen-, Hy"
"3278764475","","5401","28 Jun 2017 09:24","33:44","2024","31-16","31,16","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","FTD.a","大咕噜。, Puer tea, 零, 牛欢喜, 失落叶"
"3278707616","","5401","28 Jun 2017 08:43","24:54","1494","19-10","19,10","Radiant","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","EHOME","CTY, y`Maxine, Faith_bian, old chicken, Guardian"
"3278691759","","5401","28 Jun 2017 08:30","33:01","1981","14-25","14,25","Dire","CDEC","June, demons, June, Feb, Flyby","Vici Gaming","Hao, ChuaN, Ori, hym, Yang"
"3278691461","146458","5401","28 Jun 2017 08:30","40:22","2422","18-31","18,31","Dire","Mineski.亿鼎博","Mag, MuShi, ninjaboogie, .Ark, ryOyr","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO"
"3278690226","","5401","28 Jun 2017 08:29","55:01","3301","15-32","15,32","Dire","Team Freedom","Sneyking, STAN KING, Yawar, CCnC, FLeee","Team NP","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3278675143","","5401","28 Jun 2017 08:18","1:01:07","3667","27-51","27,51","Dire","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","compLexity Gaming","melonzz, Zfreek, Moo, DeMoN, Feero"
"3278648453","","5401","28 Jun 2017 07:57","23:38","1418","4-27","4,27","Dire","FTD.a","大咕噜。, Puer tea, 零, 牛欢喜, 失落叶","EHOME","CTY, y`Maxine, Faith_bian, old chicken, Guardian"
"3278604624","146458","5401","28 Jun 2017 07:20","44:40","2680","16-24","16,24","Dire","Mineski.亿鼎博","Mag, MuShi, ninjaboogie, .Ark, ryOyr","Clutch Gamers","rApy-, Boombacs, Gabbi, Armel, FLYSOLO"
"3278601446","","5401","28 Jun 2017 07:18","45:24","2724","17-38","17,38","Dire","CDEC","June, demons, June, Feb, Flyby","Team VGJ","rOtk, fy, Fenrir, Agressif, Freeze"
